#ppt,,,,,,,,,,,,,,,,,,,,,,,,
,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO
TIMESTEP,MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d)
2015-02-24T00:00:00Z,29.444613,29.444613,29.444613,29.444613,29.444613,29.444613,29.444613,29.444613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25T00:00:00Z,29.725727,29.725727,29.725727,29.725727,29.725727,29.725727,29.725727,29.725727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26T00:00:00Z,34.869503,34.869503,34.869503,34.869503,34.869503,34.869503,34.869503,34.869503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27T00:00:00Z,24.89925,24.89925,24.89925,24.89925,24.89925,24.89925,24.89925,24.89925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28T00:00:00Z,33.267715,33.267715,33.267715,33.267715,33.267715,33.267715,33.267715,33.267715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01T00:00:00Z,56.697803,56.697803,56.697803,56.697803,56.697803,56.697803,56.697803,56.697803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02T00:00:00Z,34.40539,34.40539,34.40539,34.40539,34.40539,34.40539,34.40539,34.40539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03T00:00:00Z,26.234457,26.234457,26.234457,26.234457,26.234457,26.234457,26.234457,26.234457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04T00:00:00Z,25.262787,25.262787,25.262787,25.262787,25.262787,25.262787,25.262787,25.262787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05T00:00:00Z,35.92558,35.92558,35.92558,35.92558,35.92558,35.92558,35.92558,35.92558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T00:00:00Z,47.712795,47.712795,47.712795,47.712795,47.712795,47.712795,47.712795,47.712795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07T00:00:00Z,40.931377,40.931377,40.931377,40.931377,40.931377,40.931377,40.931377,40.931377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08T00:00:00Z,23.940805,23.940805,23.940805,23.940805,23.940805,23.940805,23.940805,23.940805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09T00:00:00Z,41.468555,41.468555,41.468555,41.468555,41.468555,41.468555,41.468555,41.468555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10T00:00:00Z,48.64096,48.64096,48.64096,48.64096,48.64096,48.64096,48.64096,48.64096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11T00:00:00Z,47.326912,47.326912,47.326912,47.326912,47.326912,47.326912,47.326912,47.326912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12T00:00:00Z,42.2329,42.2329,42.2329,42.2329,42.2329,42.2329,42.2329,42.2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13T00:00:00Z,24.99694,24.99694,24.99694,24.99694,24.99694,24.99694,24.99694,24.99694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14T00:00:00Z,21.380667,21.380667,21.380667,21.380667,21.380667,21.380667,21.380667,21.380667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15T00:00:00Z,28.426365,28.426365,28.426365,28.426365,28.426365,28.426365,28.426365,28.426365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16T00:00:00Z,39.437733,39.437733,39.437733,39.437733,39.437733,39.437733,39.437733,39.437733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17T00:00:00Z,37.707024,37.707024,37.707024,37.707024,37.707024,37.707024,37.707024,37.707024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18T00:00:00Z,22.88114,22.88114,22.88114,22.88114,22.88114,22.88114,22.88114,22.88114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19T00:00:00Z,37.998047,37.998047,37.998047,37.998047,37.998047,37.998047,37.998047,37.998047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20T00:00:00Z,38.305225,38.305225,38.305225,38.305225,38.305225,38.305225,38.305225,38.305225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21T00:00:00Z,32.82588,32.82588,32.82588,32.82588,32.82588,32.82588,32.82588,32.82588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22T00:00:00Z,23.655754,23.655754,23.655754,23.655754,23.655754,23.655754,23.655754,23.655754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23T00:00:00Z,21.459398,21.459398,21.459398,21.459398,21.459398,21.459398,21.459398,21.459398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24T00:00:00Z,27.664509,27.664509,27.664509,27.664509,27.664509,27.664509,27.664509,27.664509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25T00:00:00Z,37.349064,37.349064,37.349064,37.349064,37.349064,37.349064,37.349064,37.349064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26T00:00:00Z,42.462387,42.462387,42.462387,42.462387,42.462387,42.462387,42.462387,42.462387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27T00:00:00Z,23.719841,23.719841,23.719841,23.719841,23.719841,23.719841,23.719841,23.719841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28T00:00:00Z,25.697792,25.697792,25.697792,25.697792,25.697792,25.697792,25.697792,25.697792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29T00:00:00Z,37.303474,37.303474,37.303474,37.303474,37.303474,37.303474,37.303474,37.303474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30T00:00:00Z,27.656815,27.656815,27.656815,27.656815,27.656815,27.656815,27.656815,27.656815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31T00:00:00Z,25.938255,25.938255,25.938255,25.938255,25.938255,25.938255,25.938255,25.938255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01T00:00:00Z,27.621838,27.621838,27.621838,27.621838,27.621838,27.621838,27.621838,27.621838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02T00:00:00Z,27.40133,27.40133,27.40133,27.40133,27.40133,27.40133,27.40133,27.40133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03T00:00:00Z,27.253946,27.253946,27.253946,27.253946,27.253946,27.253946,27.253946,27.253946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-04T00:00:00Z,40.34819,40.34819,40.34819,40.34819,40.34819,40.34819,40.34819,40.34819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-05T00:00:00Z,49.082912,49.082912,49.082912,49.082912,49.082912,49.082912,49.082912,49.082912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-06T00:00:00Z,37.133022,37.133022,37.133022,37.133022,37.133022,37.133022,37.133022,37.133022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07T00:00:00Z,42.52439,42.52439,42.52439,42.52439,42.52439,42.52439,42.52439,42.52439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08T00:00:00Z,28.167248,28.167248,28.167248,28.167248,28.167248,28.167248,28.167248,28.167248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09T00:00:00Z,25.91966,25.91966,25.91966,25.91966,25.91966,25.91966,25.91966,25.91966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10T00:00:00Z,31.826769,31.826769,31.826769,31.826769,31.826769,31.826769,31.826769,31.826769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11T00:00:00Z,43.074852,43.074852,43.074852,43.074852,43.074852,43.074852,43.074852,43.074852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12T00:00:00Z,47.380543,47.380543,47.380543,47.380543,47.380543,47.380543,47.380543,47.380543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-13T00:00:00Z,31.16297,31.16297,31.16297,31.16297,31.16297,31.16297,31.16297,31.16297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14T00:00:00Z,28.523705,28.523705,28.523705,28.523705,28.523705,28.523705,28.523705,28.523705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15T00:00:00Z,33.06871,33.06871,33.06871,33.06871,33.06871,33.06871,33.06871,33.06871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16T00:00:00Z,45.195457,45.195457,45.195457,45.195457,45.195457,45.195457,45.195457,45.195457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17T00:00:00Z,35.927517,35.927517,35.927517,35.927517,35.927517,35.927517,35.927517,35.927517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18T00:00:00Z,37.72341,37.72341,37.72341,37.72341,37.72341,37.72341,37.72341,37.72341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19T00:00:00Z,39.451492,39.451492,39.451492,39.451492,39.451492,39.451492,39.451492,39.451492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20T00:00:00Z,30.461264,30.461264,30.461264,30.461264,30.461264,30.461264,30.461264,30.461264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-21T00:00:00Z,35.38636,35.38636,35.38636,35.38636,35.38636,35.38636,35.38636,35.38636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-22T00:00:00Z,34.012924,34.012924,34.012924,34.012924,34.012924,34.012924,34.012924,34.012924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-23T00:00:00Z,33.757755,33.757755,33.757755,33.757755,33.757755,33.757755,33.757755,33.757755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-24T00:00:00Z,47.65537,47.65537,47.65537,47.65537,47.65537,47.65537,47.65537,47.65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-25T00:00:00Z,24.719053,24.719053,24.719053,24.719053,24.719053,24.719053,24.719053,24.719053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-26T00:00:00Z,25.913294,25.913294,25.913294,25.913294,25.913294,25.913294,25.913294,25.913294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27T00:00:00Z,40.966488,40.966488,40.966488,40.966488,40.966488,40.966488,40.966488,40.966488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-28T00:00:00Z,32.278484,32.278484,32.278484,32.278484,32.278484,32.278484,32.278484,32.278484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,28.980185,28.980185,28.980185,28.980185,28.980185,28.980185,28.980185,28.980185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30T00:00:00Z,30.93432,30.93432,30.93432,30.93432,30.93432,30.93432,30.93432,30.93432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01T00:00:00Z,35.69175,35.69175,35.69175,35.69175,35.69175,35.69175,35.69175,35.69175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,35.347183,35.347183,35.347183,35.347183,35.347183,35.347183,35.347183,35.347183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-03T00:00:00Z,38.85623,38.85623,38.85623,38.85623,38.85623,38.85623,38.85623,38.85623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04T00:00:00Z,27.399101,27.399101,27.399101,27.399101,27.399101,27.399101,27.399101,27.399101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05T00:00:00Z,28.148882,28.148882,28.148882,28.148882,28.148882,28.148882,28.148882,28.148882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-06T00:00:00Z,32.814613,32.814613,32.814613,32.814613,32.814613,32.814613,32.814613,32.814613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07T00:00:00Z,37.29661,37.29661,37.29661,37.29661,37.29661,37.29661,37.29661,37.29661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-08T00:00:00Z,30.683569,30.683569,30.683569,30.683569,30.683569,30.683569,30.683569,30.683569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-09T00:00:00Z,39.52808,39.52808,39.52808,39.52808,39.52808,39.52808,39.52808,39.52808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10T00:00:00Z,38.408016,38.408016,38.408016,38.408016,38.408016,38.408016,38.408016,38.408016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-11T00:00:00Z,36.375313,36.375313,36.375313,36.375313,36.375313,36.375313,36.375313,36.375313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-12T00:00:00Z,35.357826,35.357826,35.357826,35.357826,35.357826,35.357826,35.357826,35.357826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-13T00:00:00Z,42.046356,42.046356,42.046356,42.046356,42.046356,42.046356,42.046356,42.046356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-14T00:00:00Z,44.75422,44.75422,44.75422,44.75422,44.75422,44.75422,44.75422,44.75422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15T00:00:00Z,46.524387,46.524387,46.524387,46.524387,46.524387,46.524387,46.524387,46.524387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-16T00:00:00Z,55.69209,55.69209,55.69209,55.69209,55.69209,55.69209,55.69209,55.69209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-17T00:00:00Z,31.609629,31.609629,31.609629,31.609629,31.609629,31.609629,31.609629,31.609629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-18T00:00:00Z,32.154053,32.154053,32.154053,32.154053,32.154053,32.154053,32.154053,32.154053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-19T00:00:00Z,36.50577,36.50577,36.50577,36.50577,36.50577,36.50577,36.50577,36.50577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-20T00:00:00Z,42.519085,42.519085,42.519085,42.519085,42.519085,42.519085,42.519085,42.519085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-21T00:00:00Z,38.775436,38.775436,38.775436,38.775436,38.775436,38.775436,38.775436,38.775436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-22T00:00:00Z,31.682701,31.682701,31.682701,31.682701,31.682701,31.682701,31.682701,31.682701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-23T00:00:00Z,30.1988,30.1988,30.1988,30.1988,30.1988,30.1988,30.1988,30.1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-24T00:00:00Z,29.082886,29.082886,29.082886,29.082886,29.082886,29.082886,29.082886,29.082886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25T00:00:00Z,33.287804,33.287804,33.287804,33.287804,33.287804,33.287804,33.287804,33.287804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,38.57464,38.57464,38.57464,38.57464,38.57464,38.57464,38.57464,38.57464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27T00:00:00Z,38.966145,38.966145,38.966145,38.966145,38.966145,38.966145,38.966145,38.966145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28T00:00:00Z,44.745365,44.745365,44.745365,44.745365,44.745365,44.745365,44.745365,44.745365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,40.88459,40.88459,40.88459,40.88459,40.88459,40.88459,40.88459,40.88459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30T00:00:00Z,42.092182,42.092182,42.092182,42.092182,42.092182,42.092182,42.092182,42.092182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-31T00:00:00Z,46.964005,46.964005,46.964005,46.964005,46.964005,46.964005,46.964005,46.964005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01T00:00:00Z,40.678185,40.678185,40.678185,40.678185,40.678185,40.678185,40.678185,40.678185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-02T00:00:00Z,38.211395,38.211395,38.211395,38.211395,38.211395,38.211395,38.211395,38.211395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-03T00:00:00Z,40.793304,40.793304,40.793304,40.793304,40.793304,40.793304,40.793304,40.793304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-04T00:00:00Z,40.38421,40.38421,40.38421,40.38421,40.38421,40.38421,40.38421,40.38421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-05T00:00:00Z,38.916325,38.916325,38.916325,38.916325,38.916325,38.916325,38.916325,38.916325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-06T00:00:00Z,33.807438,33.807438,33.807438,33.807438,33.807438,33.807438,33.807438,33.807438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-07T00:00:00Z,40.416874,40.416874,40.416874,40.416874,40.416874,40.416874,40.416874,40.416874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-08T00:00:00Z,38.492638,38.492638,38.492638,38.492638,38.492638,38.492638,38.492638,38.492638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-09T00:00:00Z,37.289074,37.289074,37.289074,37.289074,37.289074,37.289074,37.289074,37.289074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-10T00:00:00Z,39.319336,39.319336,39.319336,39.319336,39.319336,39.319336,39.319336,39.319336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-11T00:00:00Z,37.774296,37.774296,37.774296,37.774296,37.774296,37.774296,37.774296,37.774296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-12T00:00:00Z,42.50693,42.50693,42.50693,42.50693,42.50693,42.50693,42.50693,42.50693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-13T00:00:00Z,47.328365,47.328365,47.328365,47.328365,47.328365,47.328365,47.328365,47.328365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-14T00:00:00Z,46.587982,46.587982,46.587982,46.587982,46.587982,46.587982,46.587982,46.587982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15T00:00:00Z,42.680416,42.680416,42.680416,42.680416,42.680416,42.680416,42.680416,42.680416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-16T00:00:00Z,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-17T00:00:00Z,44.629612,44.629612,44.629612,44.629612,44.629612,44.629612,44.629612,44.629612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-18T00:00:00Z,46.46167,46.46167,46.46167,46.46167,46.46167,46.46167,46.46167,46.46167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-19T00:00:00Z,41.01109,41.01109,41.01109,41.01109,41.01109,41.01109,41.01109,41.01109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-20T00:00:00Z,46.303684,46.303684,46.303684,46.303684,46.303684,46.303684,46.303684,46.303684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-21T00:00:00Z,46.674004,46.674004,46.674004,46.674004,46.674004,46.674004,46.674004,46.674004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-22T00:00:00Z,46.701565,46.701565,46.701565,46.701565,46.701565,46.701565,46.701565,46.701565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-23T00:00:00Z,36.460213,36.460213,36.460213,36.460213,36.460213,36.460213,36.460213,36.460213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-24T00:00:00Z,35.085236,35.085236,35.085236,35.085236,35.085236,35.085236,35.085236,35.085236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-25T00:00:00Z,37.003063,37.003063,37.003063,37.003063,37.003063,37.003063,37.003063,37.003063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-26T00:00:00Z,34.418194,34.418194,34.418194,34.418194,34.418194,34.418194,34.418194,34.418194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-27T00:00:00Z,36.20962,36.20962,36.20962,36.20962,36.20962,36.20962,36.20962,36.20962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-28T00:00:00Z,39.05478,39.05478,39.05478,39.05478,39.05478,39.05478,39.05478,39.05478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-29T00:00:00Z,39.59059,39.59059,39.59059,39.59059,39.59059,39.59059,39.59059,39.59059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-30T00:00:00Z,46.79628,46.79628,46.79628,46.79628,46.79628,46.79628,46.79628,46.79628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01T00:00:00Z,48.68473,48.68473,48.68473,48.68473,48.68473,48.68473,48.68473,48.68473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02T00:00:00Z,47.832752,47.832752,47.832752,47.832752,47.832752,47.832752,47.832752,47.832752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03T00:00:00Z,47.943027,47.943027,47.943027,47.943027,47.943027,47.943027,47.943027,47.943027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-04T00:00:00Z,47.99231,47.99231,47.99231,47.99231,47.99231,47.99231,47.99231,47.99231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-05T00:00:00Z,44.008,44.008,44.008,44.008,44.008,44.008,44.008,44.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06T00:00:00Z,42.31146,42.31146,42.31146,42.31146,42.31146,42.31146,42.31146,42.31146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-07T00:00:00Z,35.308296,35.308296,35.308296,35.308296,35.308296,35.308296,35.308296,35.308296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-08T00:00:00Z,34.623234,34.623234,34.623234,34.623234,34.623234,34.623234,34.623234,34.623234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09T00:00:00Z,35.8805,35.8805,35.8805,35.8805,35.8805,35.8805,35.8805,35.8805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10T00:00:00Z,35.16321,35.16321,35.16321,35.16321,35.16321,35.16321,35.16321,35.16321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-11T00:00:00Z,40.807545,40.807545,40.807545,40.807545,40.807545,40.807545,40.807545,40.807545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-12T00:00:00Z,48.057976,48.057976,48.057976,48.057976,48.057976,48.057976,48.057976,48.057976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13T00:00:00Z,54.028534,54.028534,54.028534,54.028534,54.028534,54.028534,54.028534,54.028534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-14T00:00:00Z,53.19731,53.19731,53.19731,53.19731,53.19731,53.19731,53.19731,53.19731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15T00:00:00Z,57.86894,57.86894,57.86894,57.86894,57.86894,57.86894,57.86894,57.86894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16T00:00:00Z,49.388367,49.388367,49.388367,49.388367,49.388367,49.388367,49.388367,49.388367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17T00:00:00Z,50.768333,50.768333,50.768333,50.768333,50.768333,50.768333,50.768333,50.768333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18T00:00:00Z,52.130154,52.130154,52.130154,52.130154,52.130154,52.130154,52.130154,52.130154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-19T00:00:00Z,51.57502,51.57502,51.57502,51.57502,51.57502,51.57502,51.57502,51.57502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-20T00:00:00Z,50.09527,50.09527,50.09527,50.09527,50.09527,50.09527,50.09527,50.09527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-21T00:00:00Z,49.73895,49.73895,49.73895,49.73895,49.73895,49.73895,49.73895,49.73895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22T00:00:00Z,48.61267,48.61267,48.61267,48.61267,48.61267,48.61267,48.61267,48.61267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-23T00:00:00Z,45.75692,45.75692,45.75692,45.75692,45.75692,45.75692,45.75692,45.75692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-24T00:00:00Z,42.480522,42.480522,42.480522,42.480522,42.480522,42.480522,42.480522,42.480522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-25T00:00:00Z,42.310364,42.310364,42.310364,42.310364,42.310364,42.310364,42.310364,42.310364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-26T00:00:00Z,41.342766,41.342766,41.342766,41.342766,41.342766,41.342766,41.342766,41.342766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-27T00:00:00Z,37.79605,37.79605,37.79605,37.79605,37.79605,37.79605,37.79605,37.79605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T00:00:00Z,41.104584,41.104584,41.104584,41.104584,41.104584,41.104584,41.104584,41.104584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-29T00:00:00Z,44.176575,44.176575,44.176575,44.176575,44.176575,44.176575,44.176575,44.176575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
